item_id,year,month,week,day,brand,subbrand,customer,sales
11007,2022,9,39,29,Johnson’s Baby,Top-to-Toe,Amazon,9075
11007,2022,9,39,30,Johnson’s Baby,Top-to-Toe,Walmart,9077
11007,2022,10,39,1,Johnson’s Baby,Top-to-Toe,Walmart,7414
11007,2022,10,39,2,Johnson’s Baby,Top-to-Toe,Walgreen,9032
11007,2022,10,40,3,Johnson’s Baby,Top-to-Toe,Target,9618
11007,2022,10,40,6,Johnson’s Baby,Top-to-Toe,Walmart,9360
11007,2022,10,40,7,Johnson’s Baby,Top-to-Toe,Amazon,9724
11007,2022,10,40,8,Johnson’s Baby,Top-to-Toe,Walgreen,9059
11007,2022,10,40,9,Johnson’s Baby,Top-to-Toe,Walmart,8903
11007,2022,10,41,10,Johnson’s Baby,Top-to-Toe,Amazon,9102
11007,2022,10,41,14,Johnson’s Baby,Top-to-Toe,Walmart,9471
11007,2022,10,41,15,Johnson’s Baby,Top-to-Toe,Target,7710
11007,2022,10,41,16,Johnson’s Baby,Top-to-Toe,Walgreen,9943
11007,2022,10,42,17,Johnson’s Baby,Top-to-Toe,Walgreen,8688
11007,2022,10,42,18,Johnson’s Baby,Top-to-Toe,Amazon,8292
11007,2022,10,42,19,Johnson’s Baby,Top-to-Toe,Amazon,9447
11007,2022,10,42,20,Johnson’s Baby,Top-to-Toe,Walmart,8534
11007,2022,10,42,21,Johnson’s Baby,Top-to-Toe,Target,8441
11007,2022,10,42,22,Johnson’s Baby,Top-to-Toe,Amazon,9934
11007,2022,10,42,23,Johnson’s Baby,Top-to-Toe,Walgreen,8856
11007,2022,10,43,24,Johnson’s Baby,Top-to-Toe,Target,9996
11007,2022,10,43,25,Johnson’s Baby,Top-to-Toe,Target,8636
11007,2022,10,43,26,Johnson’s Baby,Top-to-Toe,Walgreen,8248
11007,2022,10,43,28,Johnson’s Baby,Top-to-Toe,Amazon,9661
11007,2022,10,43,29,Johnson’s Baby,Top-to-Toe,Target,10735
11007,2022,10,43,30,Johnson’s Baby,Top-to-Toe,Amazon,9531
11007,2022,10,44,31,Johnson’s Baby,Top-to-Toe,Walmart,8426
11007,2022,11,44,1,Johnson’s Baby,Top-to-Toe,Amazon,8696
11007,2022,11,44,2,Johnson’s Baby,Top-to-Toe,Walgreen,10064
11007,2022,11,44,4,Johnson’s Baby,Top-to-Toe,Amazon,8206
11007,2022,11,44,6,Johnson’s Baby,Top-to-Toe,Target,9681
11007,2022,11,45,7,Johnson’s Baby,Top-to-Toe,Target,8506
11007,2022,11,45,8,Johnson’s Baby,Top-to-Toe,Walgreen,8471
11007,2022,11,45,9,Johnson’s Baby,Top-to-Toe,Amazon,9066
11007,2022,11,45,10,Johnson’s Baby,Top-to-Toe,Walgreen,7460
11007,2022,11,45,11,Johnson’s Baby,Top-to-Toe,Target,8266
11007,2022,11,45,12,Johnson’s Baby,Top-to-Toe,Walgreen,8253
11007,2022,11,45,13,Johnson’s Baby,Top-to-Toe,Walgreen,8968
11007,2022,11,46,14,Johnson’s Baby,Top-to-Toe,Walmart,8271
11007,2022,11,46,16,Johnson’s Baby,Top-to-Toe,Amazon,9149
11007,2022,11,46,17,Johnson’s Baby,Top-to-Toe,Walmart,7982
11007,2022,11,46,19,Johnson’s Baby,Top-to-Toe,Amazon,9485
11007,2022,11,46,20,Johnson’s Baby,Top-to-Toe,Amazon,9107
11007,2022,11,47,21,Johnson’s Baby,Top-to-Toe,Walmart,8601
11007,2022,11,47,22,Johnson’s Baby,Top-to-Toe,Target,8815
11007,2022,11,47,24,Johnson’s Baby,Top-to-Toe,Walgreen,8712
11007,2022,11,47,25,Johnson’s Baby,Top-to-Toe,Walgreen,8601
11007,2022,11,47,26,Johnson’s Baby,Top-to-Toe,Target,7807
11007,2022,11,47,27,Johnson’s Baby,Top-to-Toe,Amazon,9168
11007,2022,11,48,29,Johnson’s Baby,Top-to-Toe,Walgreen,9127
11007,2022,11,48,30,Johnson’s Baby,Top-to-Toe,Amazon,10681
11007,2022,12,48,1,Johnson’s Baby,Top-to-Toe,Walmart,9681
11007,2022,12,48,3,Johnson’s Baby,Top-to-Toe,Target,9260
11007,2022,12,48,4,Johnson’s Baby,Top-to-Toe,Walmart,8749
11007,2022,12,49,6,Johnson’s Baby,Top-to-Toe,Walgreen,9920
11007,2022,12,49,7,Johnson’s Baby,Top-to-Toe,Walgreen,7083
11007,2022,12,49,8,Johnson’s Baby,Top-to-Toe,Amazon,8921
11007,2022,12,49,9,Johnson’s Baby,Top-to-Toe,Amazon,8566
11007,2022,12,49,11,Johnson’s Baby,Top-to-Toe,Walmart,9260
11007,2022,12,50,12,Johnson’s Baby,Top-to-Toe,Walmart,9124
11007,2022,12,50,13,Johnson’s Baby,Top-to-Toe,Amazon,9831
11007,2022,12,50,14,Johnson’s Baby,Top-to-Toe,Amazon,10040
11007,2022,12,50,15,Johnson’s Baby,Top-to-Toe,Walmart,10394
11007,2022,12,50,16,Johnson’s Baby,Top-to-Toe,Walmart,10402
11007,2022,12,50,18,Johnson’s Baby,Top-to-Toe,Amazon,6956
11007,2022,12,51,19,Johnson’s Baby,Top-to-Toe,Amazon,9430
11007,2022,12,51,20,Johnson’s Baby,Top-to-Toe,Target,9589
11007,2022,12,51,23,Johnson’s Baby,Top-to-Toe,Amazon,7372
11007,2022,12,51,24,Johnson’s Baby,Top-to-Toe,Amazon,8342
11007,2022,12,51,25,Johnson’s Baby,Top-to-Toe,Target,8114
11007,2022,12,52,26,Johnson’s Baby,Top-to-Toe,Walgreen,9525
11007,2022,12,52,27,Johnson’s Baby,Top-to-Toe,Target,10415
11007,2022,12,52,28,Johnson’s Baby,Top-to-Toe,Walmart,8693
11007,2022,12,52,29,Johnson’s Baby,Top-to-Toe,Walmart,10234
11007,2022,12,52,30,Johnson’s Baby,Top-to-Toe,Walgreen,9832
11007,2022,12,52,31,Johnson’s Baby,Top-to-Toe,Walgreen,8380
11007,2023,1,1,4,Johnson’s Baby,Top-to-Toe,Amazon,10877
11007,2023,1,2,9,Johnson’s Baby,Top-to-Toe,Walgreen,8389
11007,2023,1,2,11,Johnson’s Baby,Top-to-Toe,Walmart,9920
11007,2023,1,3,22,Johnson’s Baby,Top-to-Toe,Target,8541
11007,2023,2,5,1,Johnson’s Baby,Top-to-Toe,Target,8154
11007,2023,2,5,2,Johnson’s Baby,Top-to-Toe,Walgreen,8885
11007,2023,2,5,3,Johnson’s Baby,Top-to-Toe,Walgreen,8076
11007,2023,2,6,6,Johnson’s Baby,Top-to-Toe,Walgreen,9926
11007,2023,2,6,7,Johnson’s Baby,Top-to-Toe,Amazon,8519
11007,2023,2,6,8,Johnson’s Baby,Top-to-Toe,Amazon,8943
11007,2023,2,6,9,Johnson’s Baby,Top-to-Toe,Walgreen,8526
11007,2023,2,6,10,Johnson’s Baby,Top-to-Toe,Amazon,9619
11007,2023,2,6,12,Johnson’s Baby,Top-to-Toe,Walmart,9608
11007,2023,2,7,13,Johnson’s Baby,Top-to-Toe,Amazon,8699
11007,2023,2,7,16,Johnson’s Baby,Top-to-Toe,Amazon,7927
11007,2023,2,7,17,Johnson’s Baby,Top-to-Toe,Walgreen,9690
11007,2023,2,7,18,Johnson’s Baby,Top-to-Toe,Walgreen,9347
11007,2023,2,7,19,Johnson’s Baby,Top-to-Toe,Walgreen,9976
11007,2023,2,8,20,Johnson’s Baby,Top-to-Toe,Walgreen,9821
11007,2023,2,8,21,Johnson’s Baby,Top-to-Toe,Amazon,9120
11007,2023,2,8,22,Johnson’s Baby,Top-to-Toe,Target,9623
11007,2023,2,8,23,Johnson’s Baby,Top-to-Toe,Walmart,10897
11007,2023,2,8,25,Johnson’s Baby,Top-to-Toe,Walmart,9323
11007,2023,2,8,26,Johnson’s Baby,Top-to-Toe,Amazon,8163
11007,2023,2,9,27,Johnson’s Baby,Top-to-Toe,Amazon,10851
11007,2023,2,9,28,Johnson’s Baby,Top-to-Toe,Target,9361
11007,2023,3,9,1,Johnson’s Baby,Top-to-Toe,Amazon,9134
11007,2023,3,9,2,Johnson’s Baby,Top-to-Toe,Walgreen,8610
11007,2023,3,9,3,Johnson’s Baby,Top-to-Toe,Target,7695
11007,2023,3,9,4,Johnson’s Baby,Top-to-Toe,Walgreen,10067
11007,2023,3,9,5,Johnson’s Baby,Top-to-Toe,Target,10482
11007,2023,3,10,6,Johnson’s Baby,Top-to-Toe,Walmart,9930
11007,2023,3,10,9,Johnson’s Baby,Top-to-Toe,Amazon,11084
11007,2023,3,10,10,Johnson’s Baby,Top-to-Toe,Walmart,8810
11007,2023,3,10,11,Johnson’s Baby,Top-to-Toe,Target,9211
11007,2023,3,11,13,Johnson’s Baby,Top-to-Toe,Target,10774
11007,2023,3,11,14,Johnson’s Baby,Top-to-Toe,Walmart,8196
11007,2023,3,11,15,Johnson’s Baby,Top-to-Toe,Amazon,9725
11007,2023,3,11,16,Johnson’s Baby,Top-to-Toe,Amazon,12205
11007,2023,3,11,17,Johnson’s Baby,Top-to-Toe,Amazon,10862
11007,2023,3,11,18,Johnson’s Baby,Top-to-Toe,Amazon,7964
11007,2023,3,11,19,Johnson’s Baby,Top-to-Toe,Amazon,10469
11007,2023,3,12,21,Johnson’s Baby,Top-to-Toe,Amazon,10658
11007,2023,3,12,22,Johnson’s Baby,Top-to-Toe,Target,9504
11007,2023,3,12,25,Johnson’s Baby,Top-to-Toe,Amazon,9127
11007,2023,3,12,26,Johnson’s Baby,Top-to-Toe,Walgreen,9294
11007,2023,3,13,27,Johnson’s Baby,Top-to-Toe,Amazon,7386
11007,2023,3,13,28,Johnson’s Baby,Top-to-Toe,Amazon,10972
11007,2023,3,13,29,Johnson’s Baby,Top-to-Toe,Walgreen,6685
11007,2023,3,13,30,Johnson’s Baby,Top-to-Toe,Amazon,9010
11007,2023,3,13,31,Johnson’s Baby,Top-to-Toe,Walgreen,9213
11007,2023,4,13,1,Johnson’s Baby,Top-to-Toe,Amazon,10632
11007,2023,4,13,2,Johnson’s Baby,Top-to-Toe,Walgreen,8458
11007,2023,4,14,3,Johnson’s Baby,Top-to-Toe,Walgreen,8992
11007,2023,4,14,4,Johnson’s Baby,Top-to-Toe,Target,10174
11007,2023,4,14,6,Johnson’s Baby,Top-to-Toe,Walgreen,9288
11007,2023,4,14,7,Johnson’s Baby,Top-to-Toe,Walmart,11478
11007,2023,4,14,8,Johnson’s Baby,Top-to-Toe,Amazon,10509
11007,2023,4,14,9,Johnson’s Baby,Top-to-Toe,Walmart,7800
11007,2023,4,15,10,Johnson’s Baby,Top-to-Toe,Amazon,10243
11007,2023,4,15,11,Johnson’s Baby,Top-to-Toe,Walgreen,8787
11007,2023,4,15,14,Johnson’s Baby,Top-to-Toe,Target,10439
11007,2023,4,15,15,Johnson’s Baby,Top-to-Toe,Amazon,10218
11007,2023,4,16,17,Johnson’s Baby,Top-to-Toe,Walgreen,7215
11007,2023,4,16,19,Johnson’s Baby,Top-to-Toe,Target,10757
11007,2023,4,16,21,Johnson’s Baby,Top-to-Toe,Walmart,11040
11007,2023,4,16,22,Johnson’s Baby,Top-to-Toe,Walgreen,9429
11007,2023,4,16,23,Johnson’s Baby,Top-to-Toe,Amazon,9883
11007,2023,4,17,24,Johnson’s Baby,Top-to-Toe,Amazon,9475
11007,2023,4,17,25,Johnson’s Baby,Top-to-Toe,Target,9574
11007,2023,4,17,26,Johnson’s Baby,Top-to-Toe,Target,10329
11007,2023,4,17,27,Johnson’s Baby,Top-to-Toe,Walgreen,7634
11007,2023,4,17,28,Johnson’s Baby,Top-to-Toe,Amazon,9875
11007,2023,4,17,29,Johnson’s Baby,Top-to-Toe,Target,11104
11007,2023,4,17,30,Johnson’s Baby,Top-to-Toe,Amazon,8676
11007,2023,5,18,1,Johnson’s Baby,Top-to-Toe,Walmart,8194
11007,2023,5,18,2,Johnson’s Baby,Top-to-Toe,Walgreen,9754
11007,2023,5,18,3,Johnson’s Baby,Top-to-Toe,Walgreen,8909
11007,2023,5,18,4,Johnson’s Baby,Top-to-Toe,Amazon,10705
11007,2023,5,18,5,Johnson’s Baby,Top-to-Toe,Walmart,10395
11007,2023,5,18,6,Johnson’s Baby,Top-to-Toe,Walgreen,9429
11007,2023,5,18,7,Johnson’s Baby,Top-to-Toe,Target,9496
11007,2023,5,19,8,Johnson’s Baby,Top-to-Toe,Walmart,10416
11007,2023,5,19,9,Johnson’s Baby,Top-to-Toe,Amazon,11567
11007,2023,5,19,10,Johnson’s Baby,Top-to-Toe,Target,9276
11007,2023,5,19,11,Johnson’s Baby,Top-to-Toe,Amazon,9793
11007,2023,5,19,12,Johnson’s Baby,Top-to-Toe,Walmart,9106
11007,2023,5,19,14,Johnson’s Baby,Top-to-Toe,Target,7714
11007,2023,5,20,18,Johnson’s Baby,Top-to-Toe,Walgreen,10084
11007,2023,5,20,19,Johnson’s Baby,Top-to-Toe,Target,9053
11007,2023,5,20,20,Johnson’s Baby,Top-to-Toe,Amazon,7136
11007,2023,5,20,21,Johnson’s Baby,Top-to-Toe,Walmart,11518
11007,2023,5,21,22,Johnson’s Baby,Top-to-Toe,Amazon,8722
11007,2023,5,21,23,Johnson’s Baby,Top-to-Toe,Target,10096
11007,2023,5,21,26,Johnson’s Baby,Top-to-Toe,Walgreen,10172
11007,2023,5,21,27,Johnson’s Baby,Top-to-Toe,Target,9767
11007,2023,5,21,28,Johnson’s Baby,Top-to-Toe,Target,11196
11007,2023,5,22,29,Johnson’s Baby,Top-to-Toe,Walgreen,10604
11007,2023,5,22,30,Johnson’s Baby,Top-to-Toe,Walmart,9161
11007,2023,5,22,31,Johnson’s Baby,Top-to-Toe,Walmart,9859
11007,2023,6,22,1,Johnson’s Baby,Top-to-Toe,Walgreen,9698
11007,2023,6,22,3,Johnson’s Baby,Top-to-Toe,Walgreen,9017
11007,2023,6,22,4,Johnson’s Baby,Top-to-Toe,Walmart,9565
11007,2023,6,23,5,Johnson’s Baby,Top-to-Toe,Walgreen,9112
11007,2023,6,23,6,Johnson’s Baby,Top-to-Toe,Walmart,9413
11007,2023,6,23,7,Johnson’s Baby,Top-to-Toe,Target,9020
11007,2023,6,23,8,Johnson’s Baby,Top-to-Toe,Walgreen,11164
11007,2023,6,23,9,Johnson’s Baby,Top-to-Toe,Walgreen,9977
11007,2023,6,24,12,Johnson’s Baby,Top-to-Toe,Target,9788
11007,2023,6,24,13,Johnson’s Baby,Top-to-Toe,Walmart,10106
11007,2023,6,24,15,Johnson’s Baby,Top-to-Toe,Target,11187
11007,2023,6,24,16,Johnson’s Baby,Top-to-Toe,Amazon,10355
11007,2023,6,24,17,Johnson’s Baby,Top-to-Toe,Walgreen,9143
11007,2023,6,24,18,Johnson’s Baby,Top-to-Toe,Walgreen,9037
11007,2023,6,25,19,Johnson’s Baby,Top-to-Toe,Amazon,10265
11007,2023,6,25,20,Johnson’s Baby,Top-to-Toe,Amazon,11065
11007,2023,6,25,21,Johnson’s Baby,Top-to-Toe,Amazon,8875
11007,2023,6,25,22,Johnson’s Baby,Top-to-Toe,Target,10565
11007,2023,6,25,24,Johnson’s Baby,Top-to-Toe,Amazon,9282
11007,2023,6,25,25,Johnson’s Baby,Top-to-Toe,Walmart,9704
11007,2023,6,26,26,Johnson’s Baby,Top-to-Toe,Walmart,8780
11007,2023,6,26,27,Johnson’s Baby,Top-to-Toe,Walmart,8899
11007,2023,6,26,29,Johnson’s Baby,Top-to-Toe,Walgreen,10446
11007,2023,6,26,30,Johnson’s Baby,Top-to-Toe,Target,10617
11007,2023,7,26,1,Johnson’s Baby,Top-to-Toe,Walgreen,8445
11007,2023,7,26,2,Johnson’s Baby,Top-to-Toe,Target,10641
11007,2023,7,27,3,Johnson’s Baby,Top-to-Toe,Amazon,10467
11007,2023,7,27,4,Johnson’s Baby,Top-to-Toe,Target,9538
11007,2023,7,27,5,Johnson’s Baby,Top-to-Toe,Walmart,8635
11007,2023,7,27,6,Johnson’s Baby,Top-to-Toe,Amazon,10847
11007,2023,7,27,7,Johnson’s Baby,Top-to-Toe,Walgreen,8744
11007,2023,7,27,8,Johnson’s Baby,Top-to-Toe,Target,8589
11007,2023,7,27,9,Johnson’s Baby,Top-to-Toe,Walmart,9126
11007,2023,7,28,11,Johnson’s Baby,Top-to-Toe,Walgreen,11356
11007,2023,7,28,12,Johnson’s Baby,Top-to-Toe,Amazon,12213
11007,2023,7,28,13,Johnson’s Baby,Top-to-Toe,Target,7748
11007,2023,7,28,14,Johnson’s Baby,Top-to-Toe,Amazon,9835
11007,2023,7,28,16,Johnson’s Baby,Top-to-Toe,Amazon,10132
11007,2023,7,29,17,Johnson’s Baby,Top-to-Toe,Walmart,9611
11007,2023,7,29,18,Johnson’s Baby,Top-to-Toe,Amazon,10175
11007,2023,7,29,20,Johnson’s Baby,Top-to-Toe,Walgreen,7829
11007,2023,7,29,22,Johnson’s Baby,Top-to-Toe,Walgreen,10688
11007,2023,7,29,23,Johnson’s Baby,Top-to-Toe,Walgreen,11492
11007,2023,7,30,25,Johnson’s Baby,Top-to-Toe,Amazon,8899
11007,2023,7,30,27,Johnson’s Baby,Top-to-Toe,Target,10412
11007,2023,7,30,28,Johnson’s Baby,Top-to-Toe,Walgreen,8219
11007,2023,7,30,29,Johnson’s Baby,Top-to-Toe,Amazon,9587
11007,2023,7,30,30,Johnson’s Baby,Top-to-Toe,Amazon,9598
11007,2023,7,31,31,Johnson’s Baby,Top-to-Toe,Amazon,9709
11007,2023,8,31,1,Johnson’s Baby,Top-to-Toe,Target,10128
11007,2023,8,31,3,Johnson’s Baby,Top-to-Toe,Amazon,8034
11007,2023,8,31,4,Johnson’s Baby,Top-to-Toe,Amazon,10056
11007,2023,8,31,5,Johnson’s Baby,Top-to-Toe,Walmart,9679
11007,2023,8,32,7,Johnson’s Baby,Top-to-Toe,Target,9438
11007,2023,8,32,8,Johnson’s Baby,Top-to-Toe,Walgreen,11030
11007,2023,8,32,9,Johnson’s Baby,Top-to-Toe,Amazon,8772
11007,2023,8,32,11,Johnson’s Baby,Top-to-Toe,Amazon,8741
11007,2023,8,32,12,Johnson’s Baby,Top-to-Toe,Walgreen,9414
11007,2023,8,32,13,Johnson’s Baby,Top-to-Toe,Amazon,9602
11007,2023,8,33,14,Johnson’s Baby,Top-to-Toe,Walmart,10749
11007,2023,8,33,15,Johnson’s Baby,Top-to-Toe,Target,9150
11007,2023,8,33,17,Johnson’s Baby,Top-to-Toe,Amazon,9699
11007,2023,8,33,18,Johnson’s Baby,Top-to-Toe,Walgreen,8262
11007,2023,8,33,19,Johnson’s Baby,Top-to-Toe,Walgreen,10742
11007,2023,8,33,20,Johnson’s Baby,Top-to-Toe,Walgreen,9690
11007,2023,8,34,21,Johnson’s Baby,Top-to-Toe,Walgreen,10257
11007,2023,8,34,23,Johnson’s Baby,Top-to-Toe,Walmart,9830
11007,2023,8,34,24,Johnson’s Baby,Top-to-Toe,Walgreen,9486
11007,2023,8,34,25,Johnson’s Baby,Top-to-Toe,Walgreen,10595
11007,2023,8,34,26,Johnson’s Baby,Top-to-Toe,Walmart,10725
11007,2023,8,34,27,Johnson’s Baby,Top-to-Toe,Amazon,11355
11007,2023,8,35,29,Johnson’s Baby,Top-to-Toe,Walgreen,10264
11007,2023,8,35,30,Johnson’s Baby,Top-to-Toe,Target,9254
11007,2023,8,35,31,Johnson’s Baby,Top-to-Toe,Walmart,9718
11007,2023,9,35,1,Johnson’s Baby,Top-to-Toe,Amazon,10649
11007,2023,9,36,4,Johnson’s Baby,Top-to-Toe,Walgreen,11977
11007,2023,9,36,5,Johnson’s Baby,Top-to-Toe,Amazon,11587
11007,2023,9,36,7,Johnson’s Baby,Top-to-Toe,Target,11345
11007,2023,9,36,8,Johnson’s Baby,Top-to-Toe,Target,10606
11007,2023,9,36,9,Johnson’s Baby,Top-to-Toe,Target,9168
11007,2023,9,37,11,Johnson’s Baby,Top-to-Toe,Walmart,7523
11007,2023,9,37,12,Johnson’s Baby,Top-to-Toe,Amazon,10129
11007,2023,9,37,13,Johnson’s Baby,Top-to-Toe,Walgreen,9772
11007,2023,9,37,14,Johnson’s Baby,Top-to-Toe,Amazon,11234
11007,2023,9,37,15,Johnson’s Baby,Top-to-Toe,Target,9681
11007,2023,9,37,16,Johnson’s Baby,Top-to-Toe,Amazon,11280
11007,2023,9,37,17,Johnson’s Baby,Top-to-Toe,Walgreen,11233
11007,2023,9,38,18,Johnson’s Baby,Top-to-Toe,Target,11439
11007,2023,9,38,19,Johnson’s Baby,Top-to-Toe,Walmart,9426
11007,2023,9,38,21,Johnson’s Baby,Top-to-Toe,Amazon,10886
11007,2023,9,38,22,Johnson’s Baby,Top-to-Toe,Target,7720
11007,2023,9,38,23,Johnson’s Baby,Top-to-Toe,Amazon,9689
11007,2023,9,38,24,Johnson’s Baby,Top-to-Toe,Walgreen,10524
11007,2023,9,39,26,Johnson’s Baby,Top-to-Toe,Walgreen,12229
11007,2023,9,39,27,Johnson’s Baby,Top-to-Toe,Amazon,9650
11007,2023,9,39,28,Johnson’s Baby,Top-to-Toe,Amazon,8900
11007,2023,9,39,29,Johnson’s Baby,Top-to-Toe,Walmart,9435
11007,2023,9,39,30,Johnson’s Baby,Top-to-Toe,Walgreen,8092
11007,2023,10,39,1,Johnson’s Baby,Top-to-Toe,Walgreen,10118
11007,2023,10,40,2,Johnson’s Baby,Top-to-Toe,Walgreen,9108
11007,2023,10,40,3,Johnson’s Baby,Top-to-Toe,Amazon,11119
11007,2023,10,40,6,Johnson’s Baby,Top-to-Toe,Walmart,8679
11007,2023,10,40,7,Johnson’s Baby,Top-to-Toe,Amazon,11384
11007,2023,10,40,8,Johnson’s Baby,Top-to-Toe,Target,9279
11007,2023,10,41,9,Johnson’s Baby,Top-to-Toe,Walgreen,11789
11007,2023,10,41,10,Johnson’s Baby,Top-to-Toe,Target,10431
11007,2023,10,41,14,Johnson’s Baby,Top-to-Toe,Walgreen,11835
11007,2023,10,41,15,Johnson’s Baby,Top-to-Toe,Target,12539
11007,2023,10,42,16,Johnson’s Baby,Top-to-Toe,Target,10801
11007,2023,10,42,17,Johnson’s Baby,Top-to-Toe,Walmart,11087
11007,2023,10,42,18,Johnson’s Baby,Top-to-Toe,Walgreen,9270
11007,2023,10,42,19,Johnson’s Baby,Top-to-Toe,Target,8454
11007,2023,10,42,20,Johnson’s Baby,Top-to-Toe,Target,10823
11007,2023,10,42,21,Johnson’s Baby,Top-to-Toe,Walgreen,10272
11007,2023,10,42,22,Johnson’s Baby,Top-to-Toe,Walgreen,11264
11007,2023,10,43,23,Johnson’s Baby,Top-to-Toe,Amazon,8024
11007,2023,10,43,24,Johnson’s Baby,Top-to-Toe,Walgreen,9961
11007,2023,10,43,25,Johnson’s Baby,Top-to-Toe,Walgreen,10824
11007,2023,10,43,26,Johnson’s Baby,Top-to-Toe,Walgreen,8061
11007,2023,10,43,28,Johnson’s Baby,Top-to-Toe,Walgreen,8613
11007,2023,10,43,29,Johnson’s Baby,Top-to-Toe,Target,8156
11007,2023,10,44,30,Johnson’s Baby,Top-to-Toe,Walgreen,9474
11007,2023,10,44,31,Johnson’s Baby,Top-to-Toe,Amazon,11574
11007,2023,11,44,1,Johnson’s Baby,Top-to-Toe,Walmart,9853
11007,2023,11,44,2,Johnson’s Baby,Top-to-Toe,Walmart,10846
11007,2023,11,44,4,Johnson’s Baby,Top-to-Toe,Walmart,9518
11007,2023,11,45,6,Johnson’s Baby,Top-to-Toe,Target,9272
11007,2023,11,45,7,Johnson’s Baby,Top-to-Toe,Target,10509
11007,2023,11,45,8,Johnson’s Baby,Top-to-Toe,Walmart,8456
11007,2023,11,45,9,Johnson’s Baby,Top-to-Toe,Target,10305
11007,2023,11,45,10,Johnson’s Baby,Top-to-Toe,Amazon,11042
11007,2023,11,45,11,Johnson’s Baby,Top-to-Toe,Walgreen,8914
11007,2023,11,45,12,Johnson’s Baby,Top-to-Toe,Walmart,10760
11007,2023,11,46,13,Johnson’s Baby,Top-to-Toe,Walgreen,11504
11007,2023,11,46,14,Johnson’s Baby,Top-to-Toe,Walgreen,8580
11007,2023,11,46,16,Johnson’s Baby,Top-to-Toe,Walmart,10219
11007,2023,11,46,17,Johnson’s Baby,Top-to-Toe,Target,9081
11007,2023,11,46,19,Johnson’s Baby,Top-to-Toe,Walgreen,11215
11007,2023,11,47,20,Johnson’s Baby,Top-to-Toe,Walgreen,8557
11007,2023,11,47,21,Johnson’s Baby,Top-to-Toe,Amazon,9423
11007,2023,11,47,22,Johnson’s Baby,Top-to-Toe,Target,9334
11007,2023,11,47,24,Johnson’s Baby,Top-to-Toe,Amazon,9024
11007,2023,11,47,25,Johnson’s Baby,Top-to-Toe,Walgreen,9063
11007,2023,11,47,26,Johnson’s Baby,Top-to-Toe,Walgreen,10659
11007,2023,11,48,27,Johnson’s Baby,Top-to-Toe,Walmart,9927
11007,2023,11,48,29,Johnson’s Baby,Top-to-Toe,Amazon,8673
11007,2023,11,48,30,Johnson’s Baby,Top-to-Toe,Walmart,9433
11007,2023,12,48,1,Johnson’s Baby,Top-to-Toe,Amazon,8671
11007,2023,12,48,3,Johnson’s Baby,Top-to-Toe,Target,10456
11007,2023,12,49,4,Johnson’s Baby,Top-to-Toe,Walgreen,11253
11007,2023,12,49,6,Johnson’s Baby,Top-to-Toe,Walgreen,9164
11007,2023,12,49,7,Johnson’s Baby,Top-to-Toe,Walmart,8430
11007,2023,12,49,8,Johnson’s Baby,Top-to-Toe,Target,12760
11007,2023,12,49,9,Johnson’s Baby,Top-to-Toe,Amazon,9266
11007,2023,12,50,11,Johnson’s Baby,Top-to-Toe,Walmart,10470
11007,2023,12,50,12,Johnson’s Baby,Top-to-Toe,Amazon,8299
11007,2023,12,50,13,Johnson’s Baby,Top-to-Toe,Amazon,10370
11007,2023,12,50,14,Johnson’s Baby,Top-to-Toe,Walgreen,10614
11007,2023,12,50,15,Johnson’s Baby,Top-to-Toe,Walgreen,8861
11007,2023,12,50,16,Johnson’s Baby,Top-to-Toe,Walgreen,9968
11007,2023,12,51,18,Johnson’s Baby,Top-to-Toe,Walmart,9229
11007,2023,12,51,19,Johnson’s Baby,Top-to-Toe,Target,9412
11007,2023,12,51,20,Johnson’s Baby,Top-to-Toe,Target,10618
11007,2023,12,51,23,Johnson’s Baby,Top-to-Toe,Walgreen,8811
11007,2023,12,51,24,Johnson’s Baby,Top-to-Toe,Walgreen,12699
11007,2023,12,52,25,Johnson’s Baby,Top-to-Toe,Amazon,9303
11007,2023,12,52,26,Johnson’s Baby,Top-to-Toe,Walmart,10117
11007,2023,12,52,27,Johnson’s Baby,Top-to-Toe,Target,9140
11007,2023,12,52,28,Johnson’s Baby,Top-to-Toe,Target,10586
11007,2023,12,52,29,Johnson’s Baby,Top-to-Toe,Amazon,11194
11007,2023,12,52,30,Johnson’s Baby,Top-to-Toe,Walmart,8906
11007,2023,12,52,31,Johnson’s Baby,Top-to-Toe,Amazon,8635
11007,2024,1,1,3,Johnson’s Baby,Top-to-Toe,Amazon,10561
11007,2024,1,1,6,Johnson’s Baby,Top-to-Toe,Target,10047
11007,2024,1,2,11,Johnson’s Baby,Top-to-Toe,Target,9910
11007,2024,2,5,1,Johnson’s Baby,Top-to-Toe,Amazon,11681
11007,2024,2,5,2,Johnson’s Baby,Top-to-Toe,Walmart,11749
11007,2024,2,5,3,Johnson’s Baby,Top-to-Toe,Walgreen,9147
11007,2024,2,6,6,Johnson’s Baby,Top-to-Toe,Walmart,8996
11007,2024,2,6,7,Johnson’s Baby,Top-to-Toe,Walgreen,9169
11007,2024,2,6,8,Johnson’s Baby,Top-to-Toe,Target,11500
11007,2024,2,6,9,Johnson’s Baby,Top-to-Toe,Amazon,9088
11007,2024,2,6,10,Johnson’s Baby,Top-to-Toe,Walgreen,12971
